Record ID,Timestamp,Rain Gauge,Rain Rate
4304071,2019-07-19 11:51:13,0.00,0.00
4304075,2019-07-19 11:52:14,0.00,0.00
4304077,2019-07-19 11:53:14,0.00,0.00
4304078,2019-07-19 11:54:15,0.00,0.00
4304081,2019-07-19 11:55:14,0.00,0.00
4304083,2019-07-19 11:56:14,0.00,0.00
4304086,2019-07-19 11:57:14,0.00,0.00
4304088,2019-07-19 11:58:14,0.00,0.00
4304091,2019-07-19 11:59:15,0.00,0.00
4304093,2019-07-19 12:00:14,0.00,0.00
4304097,2019-07-19 12:01:15,0.00,0.00
4304101,2019-07-19 12:02:15,0.00,0.00
4304104,2019-07-19 12:03:15,0.00,0.00
4304107,2019-07-19 12:04:15,0.00,0.00
4304108,2019-07-19 12:05:16,0.00,0.00
4304109,2019-07-19 12:06:17,0.00,0.00
4304112,2019-07-19 12:07:16,0.00,0.00
4304117,2019-07-19 12:08:16,0.00,0.00
4304118,2019-07-19 12:09:16,0.00,0.00
4304124,2019-07-19 12:10:16,0.00,0.00
4304123,2019-07-19 12:11:16,0.00,0.00
4304130,2019-07-19 12:12:17,0.00,0.00
4304136,2019-07-19 12:13:16,0.00,0.00
4304142,2019-07-19 12:14:17,0.00,0.00
4304145,2019-07-19 12:15:17,0.00,0.00
4304146,2019-07-19 12:16:18,0.00,0.00
4304148,2019-07-19 12:17:18,0.00,0.00
4304150,2019-07-19 12:18:18,0.00,0.00
4304155,2019-07-19 12:19:18,0.00,0.00
4304158,2019-07-19 12:20:18,0.00,0.00
4304161,2019-07-19 12:21:18,0.00,0.00
4304162,2019-07-19 12:22:19,0.00,0.00
4304164,2019-07-19 12:23:19,0.00,0.00
4304166,2019-07-19 12:24:19,0.00,0.00
4304170,2019-07-19 12:25:19,0.00,0.00
4304173,2019-07-19 12:26:19,0.00,0.00
4304175,2019-07-19 12:27:19,0.00,0.00
4304181,2019-07-19 12:28:19,0.00,0.00
4304184,2019-07-19 12:29:19,0.00,0.00
4304187,2019-07-19 12:30:20,0.00,0.00
4304189,2019-07-19 12:31:20,0.00,0.00
4304191,2019-07-19 12:32:20,0.00,0.00
4304196,2019-07-19 12:33:20,0.00,0.00
4304199,2019-07-19 12:34:20,0.00,0.00
4304202,2019-07-19 12:35:21,0.00,0.00
4304204,2019-07-19 12:36:21,0.00,0.00
4304205,2019-07-19 12:37:21,0.00,0.00
4304206,2019-07-19 12:38:21,0.00,0.00
4304208,2019-07-19 12:39:22,0.00,0.00
4304212,2019-07-19 12:40:22,0.00,0.00
4304211,2019-07-19 12:41:22,0.00,0.00
4304218,2019-07-19 12:42:22,0.00,0.00
4304216,2019-07-19 12:43:23,0.00,0.00
4304217,2019-07-19 12:44:23,0.00,0.00
4304223,2019-07-19 12:45:23,0.00,0.00
4304229,2019-07-19 12:46:25,0.00,0.00
4304232,2019-07-19 12:47:24,0.00,0.00
4304233,2019-07-19 12:48:24,0.00,0.00
4304238,2019-07-19 12:49:24,0.00,0.00
4304237,2019-07-19 12:50:24,0.00,0.00
4304244,2019-07-19 12:51:24,0.00,0.00
4304247,2019-07-19 12:52:25,0.00,0.00
4304250,2019-07-19 12:53:25,0.00,0.00
4304249,2019-07-19 12:54:25,0.00,0.00
4304252,2019-07-19 12:55:25,0.00,0.00
4304255,2019-07-19 12:56:25,0.00,0.00
4304258,2019-07-19 12:57:25,0.00,0.00
4304260,2019-07-19 12:58:25,0.00,0.00
4304264,2019-07-19 12:59:26,0.00,0.00
4304267,2019-07-19 13:00:26,0.00,0.00
4304270,2019-07-19 13:01:26,0.00,0.00
4304273,2019-07-19 13:02:26,0.00,0.00
4304275,2019-07-19 13:03:26,0.00,0.00
4304278,2019-07-19 13:04:26,0.00,0.00
4304281,2019-07-19 13:05:26,0.00,0.00
4304283,2019-07-19 13:06:26,0.00,0.00
4304284,2019-07-19 13:07:26,0.00,0.00
4304286,2019-07-19 13:08:26,0.00,0.00
4304287,2019-07-19 13:09:26,0.00,0.00
4304290,2019-07-19 13:10:26,0.00,0.00
4304295,2019-07-19 13:11:26,0.00,0.00
4304296,2019-07-19 13:12:26,0.00,0.00
4304299,2019-07-19 13:13:26,0.00,0.00
4304303,2019-07-19 13:14:26,0.00,0.00
4304305,2019-07-19 13:15:26,0.00,0.00
4304306,2019-07-19 13:16:26,0.00,0.00
4304309,2019-07-19 13:17:26,0.00,0.00
4304310,2019-07-19 13:18:26,0.00,0.00
4304312,2019-07-19 13:19:26,0.00,0.00
4304315,2019-07-19 13:20:27,0.00,0.00
4304316,2019-07-19 13:21:26,0.00,0.00
4304317,2019-07-19 13:22:27,0.00,0.00
4304319,2019-07-19 13:23:27,0.00,0.00
4304322,2019-07-19 13:24:27,0.00,0.00
4304325,2019-07-19 13:25:27,0.00,0.00
4304328,2019-07-19 13:26:27,0.00,0.00
4304331,2019-07-19 13:27:27,0.00,0.00
4304336,2019-07-19 13:28:27,0.00,0.00
4304339,2019-07-19 13:29:27,0.00,0.00
4304345,2019-07-19 13:30:27,0.00,0.00
4304348,2019-07-19 13:31:28,0.00,0.00
4304351,2019-07-19 13:32:27,0.00,0.00
4304354,2019-07-19 13:33:28,0.00,0.00
4304356,2019-07-19 13:34:28,0.00,0.00
4304360,2019-07-19 13:35:28,0.00,0.00
4304362,2019-07-19 13:36:28,0.00,0.00
4304365,2019-07-19 13:37:28,0.00,0.00
4304366,2019-07-19 13:38:28,0.00,0.00
4304370,2019-07-19 13:39:28,0.00,0.00
4304373,2019-07-19 13:40:28,0.00,0.00
4304376,2019-07-19 13:41:28,0.00,0.00
4304377,2019-07-19 13:42:28,0.00,0.00
4304381,2019-07-19 13:43:28,0.00,0.00
4304384,2019-07-19 13:44:29,0.00,0.00
4304385,2019-07-19 13:45:29,0.00,0.00
4304390,2019-07-19 13:46:29,0.00,0.00
4304393,2019-07-19 13:47:29,0.00,0.00
4304397,2019-07-19 13:48:29,0.00,0.00
4304400,2019-07-19 13:49:28,0.00,0.00
4304402,2019-07-19 13:50:29,0.00,0.00
4304408,2019-07-19 13:51:29,0.00,0.00
4304406,2019-07-19 13:52:30,0.00,0.00
4304410,2019-07-19 13:53:30,0.00,0.00
4304412,2019-07-19 13:54:30,0.00,0.00
4304415,2019-07-19 13:55:30,0.00,0.00
4304416,2019-07-19 13:56:30,0.00,0.00
4304419,2019-07-19 13:57:30,0.00,0.00
4304421,2019-07-19 13:58:30,0.00,0.00
4304424,2019-07-19 13:59:30,0.00,0.00
4304427,2019-07-19 14:00:31,0.00,0.00
4304426,2019-07-19 14:01:31,0.00,0.00
4304429,2019-07-19 14:02:31,0.00,0.00
4304431,2019-07-19 14:03:31,0.00,0.00
4304435,2019-07-19 14:04:31,0.00,0.00
4304434,2019-07-19 14:05:31,0.00,0.00
4304438,2019-07-19 14:06:32,0.00,0.00
4304441,2019-07-19 14:07:32,0.00,0.00
4304442,2019-07-19 14:08:32,0.00,0.00
4304443,2019-07-19 14:09:32,0.00,0.00
4304447,2019-07-19 14:10:32,0.00,0.00
4304446,2019-07-19 14:11:32,0.00,0.00
4304450,2019-07-19 14:12:32,0.00,0.00
4304453,2019-07-19 14:13:32,0.00,0.00
4304455,2019-07-19 14:14:32,0.00,0.00
4304457,2019-07-19 14:15:33,0.00,0.00
4304458,2019-07-19 14:16:33,0.00,0.00
4304462,2019-07-19 14:17:33,0.00,0.00
4304466,2019-07-19 14:18:33,0.00,0.00
4304469,2019-07-19 14:19:33,0.00,0.00
4304472,2019-07-19 14:20:33,0.00,0.00
4304473,2019-07-19 14:21:33,0.00,0.00
4304474,2019-07-19 14:22:33,0.00,0.00
4304475,2019-07-19 14:23:33,0.00,0.00
4304480,2019-07-19 14:24:33,0.00,0.00
4304483,2019-07-19 14:25:33,0.00,0.00
4304486,2019-07-19 14:26:34,0.00,0.00
4304488,2019-07-19 14:27:34,0.00,0.00
4304490,2019-07-19 14:28:33,0.00,0.00
4304493,2019-07-19 14:29:34,0.00,0.00
4304496,2019-07-19 14:30:34,0.00,0.00
4304497,2019-07-19 14:31:34,0.00,0.00
4304498,2019-07-19 14:32:34,0.00,0.00
4304499,2019-07-19 14:33:34,0.00,0.00
4304500,2019-07-19 14:34:34,0.00,0.00
4304503,2019-07-19 14:35:34,0.00,0.00
4304506,2019-07-19 14:36:35,0.00,0.00
4304509,2019-07-19 14:37:35,0.00,0.00
4304511,2019-07-19 14:38:35,0.00,0.00
4304513,2019-07-19 14:39:36,0.00,0.00
4304516,2019-07-19 14:40:36,0.00,0.00
4304517,2019-07-19 14:41:36,0.00,0.00
4304518,2019-07-19 14:42:36,0.00,0.00
4304519,2019-07-19 14:43:36,0.00,0.00
4304525,2019-07-19 14:44:36,0.00,0.00
4304524,2019-07-19 14:45:36,0.00,0.00
4304527,2019-07-19 14:46:37,0.00,0.00
4304533,2019-07-19 14:47:37,0.00,0.00
4304536,2019-07-19 14:48:37,0.00,0.00
4304537,2019-07-19 14:49:37,0.00,0.00
4304539,2019-07-19 14:50:37,0.00,0.00
4304540,2019-07-19 14:51:37,0.00,0.00
4304541,2019-07-19 14:52:37,0.00,0.00
4304544,2019-07-19 14:53:37,0.00,0.00
4304545,2019-07-19 14:54:37,0.00,0.00
4304547,2019-07-19 14:55:37,0.00,0.00
4304552,2019-07-19 14:56:37,0.00,0.00
4304550,2019-07-19 14:57:37,0.00,0.00
4304553,2019-07-19 14:58:38,0.00,0.00
4304554,2019-07-19 14:59:38,0.00,0.00
4304556,2019-07-19 15:00:38,0.00,0.00
4304559,2019-07-19 15:01:38,0.00,0.00
4304562,2019-07-19 15:02:38,0.00,0.00
4304561,2019-07-19 15:03:38,0.00,0.00
4304563,2019-07-19 15:04:38,0.00,0.00
4304565,2019-07-19 15:05:38,0.00,0.00
4304566,2019-07-19 15:06:39,0.00,0.00
4304568,2019-07-19 15:07:39,0.00,0.00
4304570,2019-07-19 15:08:39,0.00,0.00
4304574,2019-07-19 15:09:39,0.00,0.00
4304577,2019-07-19 15:10:39,0.00,0.00
4304579,2019-07-19 15:11:39,0.00,0.00
4304581,2019-07-19 15:12:39,0.00,0.00
4304583,2019-07-19 15:13:39,0.00,0.00
4304585,2019-07-19 15:14:39,0.00,0.00
4304587,2019-07-19 15:15:39,0.00,0.00
4304588,2019-07-19 15:16:39,0.00,0.00
4304591,2019-07-19 15:17:39,0.00,0.00
4304593,2019-07-19 15:18:39,0.00,0.00
4304594,2019-07-19 15:19:39,0.00,0.00
4304595,2019-07-19 15:20:39,0.00,0.00
4304601,2019-07-19 15:21:39,0.00,0.00
4304604,2019-07-19 15:22:39,0.00,0.00
4304606,2019-07-19 15:23:39,0.00,0.00
4304608,2019-07-19 15:24:39,0.00,0.00
4304609,2019-07-19 15:25:39,0.00,0.00
4304611,2019-07-19 15:26:39,0.00,0.00
4304613,2019-07-19 15:27:39,0.00,0.00
4304614,2019-07-19 15:28:39,0.00,0.00
4304617,2019-07-19 15:29:39,0.00,0.00
4304619,2019-07-19 15:30:39,0.00,0.00
4304621,2019-07-19 15:31:39,0.00,0.00
4304622,2019-07-19 15:32:39,0.00,0.00
4304623,2019-07-19 15:33:39,0.00,0.00
4304624,2019-07-19 15:34:39,0.00,0.00
4304625,2019-07-19 15:35:39,0.00,0.00
4304627,2019-07-19 15:36:39,0.00,0.00
4304629,2019-07-19 15:37:40,0.00,0.00
4304630,2019-07-19 15:38:39,0.00,0.00
4304632,2019-07-19 15:39:40,0.00,0.00
4304635,2019-07-19 15:40:40,0.00,0.00
4304638,2019-07-19 15:41:40,0.00,0.00
4304640,2019-07-19 15:42:40,0.00,0.00
4304641,2019-07-19 15:43:40,0.00,0.00
4304642,2019-07-19 15:44:40,0.00,0.00
4304645,2019-07-19 15:45:40,0.00,0.00
4304647,2019-07-19 15:46:40,0.00,0.00
4304649,2019-07-19 15:47:40,0.00,0.00
4304650,2019-07-19 15:48:40,0.00,0.00
4304656,2019-07-19 15:49:40,0.00,0.00
4304659,2019-07-19 15:50:39,0.00,0.00
4304662,2019-07-19 15:51:40,0.00,0.00
4304665,2019-07-19 15:52:40,0.00,0.00
4304668,2019-07-19 15:53:40,0.00,0.00
4304671,2019-07-19 15:54:40,0.00,0.00
4304672,2019-07-19 15:55:40,0.00,0.00
4304674,2019-07-19 15:56:40,0.00,0.00
4304680,2019-07-19 15:57:40,0.00,0.00
4304686,2019-07-19 15:58:40,0.00,0.00
4304689,2019-07-19 15:59:40,0.00,0.00
4304692,2019-07-19 16:00:40,0.00,0.00
4304698,2019-07-19 16:01:41,0.00,0.00
4304704,2019-07-19 16:02:40,0.00,0.00
4304707,2019-07-19 16:03:41,0.00,0.00
4304710,2019-07-19 16:04:41,0.00,0.00
4304716,2019-07-19 16:05:41,0.00,0.00
4304719,2019-07-19 16:06:41,0.00,0.00
4304720,2019-07-19 16:07:41,0.00,0.00
4304726,2019-07-19 16:08:41,0.00,0.00
4304731,2019-07-19 16:09:41,0.00,0.00
4304732,2019-07-19 16:10:41,0.00,0.00
4304735,2019-07-19 16:11:41,0.00,0.00
4304737,2019-07-19 16:12:41,0.00,0.00
4304740,2019-07-19 16:13:41,0.00,0.00
4304742,2019-07-19 16:14:41,0.00,0.00
4304743,2019-07-19 16:15:41,0.00,0.00
4304746,2019-07-19 16:16:40,0.00,0.00
4304751,2019-07-19 16:17:41,0.00,0.00
4304749,2019-07-19 16:18:42,0.00,0.00
4304754,2019-07-19 16:19:41,0.00,0.00
4304757,2019-07-19 16:20:41,0.00,0.00
4304760,2019-07-19 16:21:41,0.00,0.00
4304763,2019-07-19 16:22:41,0.00,0.00
4304764,2019-07-19 16:23:41,0.00,0.00
4304767,2019-07-19 16:24:41,0.00,0.00
4304772,2019-07-19 16:25:41,0.00,0.00
4304773,2019-07-19 16:26:42,0.00,0.00
4304776,2019-07-19 16:27:41,0.00,0.00
4304779,2019-07-19 16:28:41,0.00,0.00
4304780,2019-07-19 16:29:41,0.00,0.00
4304781,2019-07-19 16:30:42,0.00,0.00
4304782,2019-07-19 16:31:41,0.00,0.00
4304783,2019-07-19 16:32:42,0.00,0.00
4304784,2019-07-19 16:33:42,0.00,0.00
4304789,2019-07-19 16:34:42,0.00,0.00
4304792,2019-07-19 16:35:42,0.00,0.00
4304793,2019-07-19 16:36:42,0.00,0.00
4304799,2019-07-19 16:37:41,0.00,0.00
4304805,2019-07-19 16:38:42,0.00,0.00
4304808,2019-07-19 16:39:42,0.00,0.00
4304813,2019-07-19 16:40:42,0.00,0.00
4304819,2019-07-19 16:41:42,0.00,0.00
4304822,2019-07-19 16:42:42,0.00,0.00
4304825,2019-07-19 16:43:42,0.00,0.00
4304828,2019-07-19 16:44:42,0.00,0.00
4304831,2019-07-19 16:45:42,0.00,0.00
4304834,2019-07-19 16:46:42,0.00,0.00
4304837,2019-07-19 16:47:42,0.00,0.00
4304842,2019-07-19 16:48:42,0.00,0.00
4304848,2019-07-19 16:49:42,0.00,0.00
4304854,2019-07-19 16:50:42,0.00,0.00
4304853,2019-07-19 16:51:42,0.00,0.00
4304856,2019-07-19 16:52:43,0.00,0.00
4304857,2019-07-19 16:53:43,0.00,0.00
4304861,2019-07-19 16:54:43,0.00,0.00
4304865,2019-07-19 16:55:43,0.00,0.00
4304871,2019-07-19 16:56:43,0.00,0.00
4304874,2019-07-19 16:57:43,0.00,0.00
4304877,2019-07-19 16:58:43,0.00,0.00
4304880,2019-07-19 16:59:43,0.00,0.00
4304883,2019-07-19 17:00:43,0.00,0.00
4304888,2019-07-19 17:01:43,0.00,0.00
4304886,2019-07-19 17:02:43,0.00,0.00
4304889,2019-07-19 17:03:43,0.00,0.00
4304895,2019-07-19 17:04:43,0.00,0.00
4304898,2019-07-19 17:05:43,0.00,0.00
4304899,2019-07-19 17:06:43,0.00,0.00
4304902,2019-07-19 17:07:43,0.00,0.00
4304905,2019-07-19 17:08:43,0.00,0.00
4304908,2019-07-19 17:09:43,0.00,0.00
4304911,2019-07-19 17:10:45,0.00,0.00
4304915,2019-07-19 17:11:44,0.00,0.00
4304917,2019-07-19 17:12:44,0.00,0.00
4304919,2019-07-19 17:13:44,0.00,0.00
4304921,2019-07-19 17:14:44,0.00,0.00
4304926,2019-07-19 17:15:44,0.00,0.00
4304932,2019-07-19 17:16:44,0.00,0.00
4304935,2019-07-19 17:17:44,0.00,0.00
4304936,2019-07-19 17:18:44,0.00,0.00
4304938,2019-07-19 17:19:44,0.00,0.00
4304939,2019-07-19 17:20:44,0.00,0.00
4304942,2019-07-19 17:21:44,0.00,0.00
4304943,2019-07-19 17:22:44,0.00,0.00
4304946,2019-07-19 17:23:44,0.00,0.00
4304949,2019-07-19 17:24:44,0.00,0.00
4304948,2019-07-19 17:25:44,0.00,0.00
4304950,2019-07-19 17:26:44,0.00,0.00
4304952,2019-07-19 17:27:44,0.00,0.00
4304956,2019-07-19 17:28:44,0.00,0.00
4304961,2019-07-19 17:29:44,0.00,0.00
4304962,2019-07-19 17:30:44,0.00,0.00
4304964,2019-07-19 17:31:44,0.00,0.00
4304965,2019-07-19 17:32:44,0.00,0.00
4304968,2019-07-19 17:33:44,0.00,0.00
4304971,2019-07-19 17:34:44,0.00,0.00
4304972,2019-07-19 17:35:44,0.00,0.00
4304975,2019-07-19 17:36:44,0.00,0.00
4304978,2019-07-19 17:37:44,0.00,0.00
4304980,2019-07-19 17:38:44,0.00,0.00
4304981,2019-07-19 17:39:44,0.00,0.00
4304984,2019-07-19 17:40:44,0.00,0.00
4304986,2019-07-19 17:41:44,0.00,0.00
4304989,2019-07-19 17:42:44,0.00,0.00
4304992,2019-07-19 17:43:44,0.00,0.00
4304997,2019-07-19 17:44:44,0.00,0.00
4304995,2019-07-19 17:45:44,0.00,0.00
4305000,2019-07-19 17:46:44,0.00,0.00
4305001,2019-07-19 17:47:44,0.00,0.00
4305002,2019-07-19 17:48:44,0.00,0.00
4305006,2019-07-19 17:49:44,0.00,0.00
4305009,2019-07-19 17:50:44,0.00,0.00
4305012,2019-07-19 17:51:44,0.00,0.00
4305014,2019-07-19 17:52:45,0.00,0.00
4305015,2019-07-19 17:53:45,0.00,0.00
4305018,2019-07-19 17:54:45,0.00,0.00
4305020,2019-07-19 17:55:45,0.00,0.00
4305025,2019-07-19 17:56:45,0.00,0.00
4305024,2019-07-19 17:57:45,0.00,0.00
4305029,2019-07-19 17:58:45,0.00,0.00
4305031,2019-07-19 17:59:45,0.00,0.00
4305033,2019-07-19 18:00:45,0.00,0.00
4305034,2019-07-19 18:01:45,0.00,0.00
4305035,2019-07-19 18:02:45,0.00,0.00
4305037,2019-07-19 18:03:45,0.00,0.00
4305042,2019-07-19 18:04:45,0.00,0.00
4305048,2019-07-19 18:05:45,0.00,0.00
4305046,2019-07-19 18:06:45,0.00,0.00
4305047,2019-07-19 18:07:45,0.00,0.00
4305049,2019-07-19 18:08:45,0.00,0.00
4305051,2019-07-19 18:09:45,0.00,0.00
4305053,2019-07-19 18:10:45,0.00,0.00
4305055,2019-07-19 18:11:45,0.00,0.00
4305056,2019-07-19 18:12:45,0.00,0.00
4305060,2019-07-19 18:13:45,0.00,0.00
4305061,2019-07-19 18:14:45,0.00,0.00
4305063,2019-07-19 18:15:45,0.00,0.00
4305065,2019-07-19 18:16:45,0.00,0.00
4305068,2019-07-19 18:17:45,0.00,0.00
4305074,2019-07-19 18:18:45,0.00,0.00
4305078,2019-07-19 18:19:45,0.00,0.00
4305079,2019-07-19 18:20:45,0.00,0.00
4305084,2019-07-19 18:21:45,0.00,0.00
4305087,2019-07-19 18:22:45,0.00,0.00
4305089,2019-07-19 18:23:45,0.00,0.00
4305093,2019-07-19 18:24:45,0.00,0.00
4305092,2019-07-19 18:25:46,0.00,0.00
4305096,2019-07-19 18:26:45,0.00,0.00
4305097,2019-07-19 18:27:46,0.00,0.00
4305098,2019-07-19 18:28:45,0.00,0.00
4305103,2019-07-19 18:29:45,0.00,0.00
4305107,2019-07-19 18:30:46,0.00,0.00
4305110,2019-07-19 18:31:46,0.00,0.00
4305113,2019-07-19 18:32:46,0.00,0.00
4305118,2019-07-19 18:33:46,0.00,0.00
4305117,2019-07-19 18:34:46,0.00,0.00
4305123,2019-07-19 18:35:45,0.00,0.00
4305121,2019-07-19 18:36:46,0.00,0.00
4305124,2019-07-19 18:37:46,0.00,0.00
4305127,2019-07-19 18:38:46,0.00,0.00
4305128,2019-07-19 18:39:46,0.00,0.00
4305131,2019-07-19 18:40:45,0.00,0.00
4305133,2019-07-19 18:41:45,0.00,0.00
4305135,2019-07-19 18:42:46,0.00,0.00
4305141,2019-07-19 18:43:46,0.00,0.00
4305145,2019-07-19 18:44:46,0.00,0.00
4305149,2019-07-19 18:45:46,0.00,0.00
4305153,2019-07-19 18:46:46,0.00,0.00
4305155,2019-07-19 18:47:46,0.00,0.00
4305158,2019-07-19 18:48:47,0.00,0.00
4305160,2019-07-19 18:49:47,0.00,0.00
4305162,2019-07-19 18:50:47,0.00,0.00
4305167,2019-07-19 18:52:48,0.00,0.00
4305173,2019-07-19 18:53:48,0.00,0.00
4305171,2019-07-19 18:54:47,0.00,0.00
4305179,2019-07-19 18:55:47,0.00,0.00
4305182,2019-07-19 18:56:48,0.00,0.00
4305184,2019-07-19 18:57:48,0.00,0.00
4305188,2019-07-19 18:58:47,0.00,0.00
4305191,2019-07-19 18:59:48,0.00,0.00
4305190,2019-07-19 19:00:48,0.00,0.00
4305192,2019-07-19 19:01:48,0.00,0.00
4305196,2019-07-19 19:02:49,0.00,0.00
4305201,2019-07-19 19:03:49,0.00,0.00
4305199,2019-07-19 19:04:49,0.00,0.00
4305205,2019-07-19 19:05:49,0.00,0.00
4305203,2019-07-19 19:06:49,0.00,0.00
4305208,2019-07-19 19:07:49,0.00,0.00
4305211,2019-07-19 19:08:49,0.00,0.00
4305216,2019-07-19 19:09:49,0.00,0.00
4305214,2019-07-19 19:10:49,0.00,0.00
4305221,2019-07-19 19:11:49,0.00,0.00
4305227,2019-07-19 19:12:48,0.00,0.00
4305226,2019-07-19 19:13:49,0.00,0.00
4305233,2019-07-19 19:14:49,0.00,0.00
4305236,2019-07-19 19:15:49,0.00,0.00
4305242,2019-07-19 19:16:49,0.00,0.00
4305245,2019-07-19 19:17:49,0.00,0.00
4305246,2019-07-19 19:18:49,0.00,0.00
4305252,2019-07-19 19:19:49,0.00,0.00
4305250,2019-07-19 19:20:49,0.00,0.00
4305258,2019-07-19 19:21:49,0.00,0.00
4305257,2019-07-19 19:22:49,0.00,0.00
4305259,2019-07-19 19:23:49,0.00,0.00
4305262,2019-07-19 19:24:50,0.00,0.00
4305264,2019-07-19 19:25:50,0.00,0.00
4305270,2019-07-19 19:26:50,0.00,0.00
4305269,2019-07-19 19:27:50,0.00,0.00
4305276,2019-07-19 19:28:50,0.00,0.00
4305278,2019-07-19 19:29:50,0.00,0.00
4305281,2019-07-19 19:30:50,0.00,0.00
4305284,2019-07-19 19:31:50,0.00,0.00
4305287,2019-07-19 19:32:50,0.00,0.00
4305290,2019-07-19 19:33:50,0.00,0.00
4305291,2019-07-19 19:34:50,0.00,0.00
4305296,2019-07-19 19:35:50,0.00,0.00
4305295,2019-07-19 19:36:50,0.00,0.00
4305300,2019-07-19 19:37:50,0.00,0.00
4305306,2019-07-19 19:38:50,0.00,0.00
4305305,2019-07-19 19:39:50,0.00,0.00
4305308,2019-07-19 19:40:50,0.00,0.00
4305309,2019-07-19 19:41:50,0.00,0.00
4305310,2019-07-19 19:42:50,0.00,0.00
4305312,2019-07-19 19:43:50,0.00,0.00
4305314,2019-07-19 19:44:50,0.00,0.00
4305320,2019-07-19 19:45:50,0.00,0.00
4305318,2019-07-19 19:46:50,0.00,0.00
4305319,2019-07-19 19:47:50,0.00,0.00
4305322,2019-07-19 19:48:50,0.00,0.00
4305325,2019-07-19 19:49:50,0.00,0.00
4305328,2019-07-19 19:50:50,0.00,0.00
4305330,2019-07-19 19:51:50,0.00,0.00
4305331,2019-07-19 19:52:51,0.00,0.00
4305334,2019-07-19 19:53:51,0.00,0.00
4305339,2019-07-19 19:54:51,0.00,0.00
4305340,2019-07-19 19:55:51,0.00,0.00
4305342,2019-07-19 19:56:51,0.00,0.00
4305345,2019-07-19 19:57:51,0.00,0.00
4305351,2019-07-19 19:58:51,0.00,0.00
4305354,2019-07-19 19:59:51,0.00,0.00
4305360,2019-07-19 20:00:51,0.00,0.00
4305359,2019-07-19 20:01:51,0.00,0.00
4305365,2019-07-19 20:02:51,0.00,0.00
4305363,2019-07-19 20:03:51,0.00,0.00
4305364,2019-07-19 20:04:51,0.00,0.00
4305367,2019-07-19 20:05:51,0.00,0.00
4305373,2019-07-19 20:06:51,0.00,0.00
4305376,2019-07-19 20:07:51,0.00,0.00
4305378,2019-07-19 20:08:51,0.00,0.00
4305381,2019-07-19 20:09:51,0.00,0.00
4305386,2019-07-19 20:10:51,0.00,0.00
4305392,2019-07-19 20:11:51,0.00,0.00
4305395,2019-07-19 20:12:51,0.00,0.00
4305398,2019-07-19 20:13:51,0.00,0.00
4305401,2019-07-19 20:14:51,0.00,0.00
4305403,2019-07-19 20:15:51,0.00,0.00
4305405,2019-07-19 20:16:51,0.00,0.00
4305407,2019-07-19 20:17:51,0.00,0.00
4305410,2019-07-19 20:18:51,0.00,0.00
4305412,2019-07-19 20:19:52,0.00,0.00
4305415,2019-07-19 20:20:52,0.00,0.00
4305416,2019-07-19 20:21:52,0.00,0.00
4305418,2019-07-19 20:22:52,0.00,0.00
4305420,2019-07-19 20:23:52,0.00,0.00
4305422,2019-07-19 20:24:52,0.00,0.00
4305427,2019-07-19 20:25:52,0.00,0.00
4305428,2019-07-19 20:26:52,0.00,0.00
4305434,2019-07-19 20:27:52,0.00,0.00
4305440,2019-07-19 20:28:52,0.00,0.00
4305446,2019-07-19 20:29:52,0.00,0.00
4305451,2019-07-19 20:30:52,0.00,0.00
4305450,2019-07-19 20:31:52,0.00,0.00
4305454,2019-07-19 20:32:52,0.00,0.00
4305457,2019-07-19 20:33:52,0.00,0.00
4305460,2019-07-19 20:34:52,0.00,0.00
4305463,2019-07-19 20:35:52,0.00,0.00
4305464,2019-07-19 20:36:52,0.00,0.00
4305469,2019-07-19 20:37:52,0.00,0.00
4305470,2019-07-19 20:38:52,0.00,0.00
4305473,2019-07-19 20:39:52,0.00,0.00
4305476,2019-07-19 20:40:52,0.00,0.00
4305479,2019-07-19 20:41:52,0.00,0.00
4305482,2019-07-19 20:42:52,0.00,0.00
4305487,2019-07-19 20:43:52,0.00,0.00
4305490,2019-07-19 20:44:52,0.00,0.00
4305493,2019-07-19 20:45:52,0.00,0.00
4305496,2019-07-19 20:46:52,0.00,0.00
4305501,2019-07-19 20:47:52,0.00,0.00
4305500,2019-07-19 20:48:52,0.00,0.00
4305504,2019-07-19 20:49:52,0.00,0.00
4305510,2019-07-19 20:50:52,0.00,0.00
4305511,2019-07-19 20:51:52,0.00,0.00
4305512,2019-07-19 20:52:53,0.00,0.00
4305515,2019-07-19 20:53:53,0.00,0.00
4305517,2019-07-19 20:54:53,0.00,0.00
4305518,2019-07-19 20:55:53,0.00,0.00
4305522,2019-07-19 20:56:53,0.00,0.00
4305527,2019-07-19 20:57:53,0.00,0.00
4305533,2019-07-19 20:58:53,0.00,0.00
4305539,2019-07-19 20:59:53,0.00,0.00
4305545,2019-07-19 21:00:53,0.00,0.00
4305548,2019-07-19 21:01:53,0.00,0.00
4305553,2019-07-19 21:02:53,0.00,0.00
4305556,2019-07-19 21:03:52,0.00,0.00
4305557,2019-07-19 21:04:53,0.00,0.00
4305561,2019-07-19 21:05:53,0.00,0.00
4305564,2019-07-19 21:06:53,0.00,0.00
4305567,2019-07-19 21:07:53,0.00,0.00
4305570,2019-07-19 21:08:53,0.00,0.00
4305573,2019-07-19 21:09:52,0.00,0.00
